label,mm_x,mm_y,row,col,xu,yu,image_path
P199_-45.680_-25.680,-45.68,-25.68,13,3,751.8229486026768,1341.722869131144,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P199_-45.680_-25.680.png
P200_-34.260_-25.680,-34.26,-25.68,13,4,815.6122913174183,1346.8070878270312,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P200_-34.260_-25.680.png
P201_-22.840_-25.680,-22.84,-25.68,13,5,882.4558718495617,1348.673254539762,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P201_-22.840_-25.680.png
P202_-11.420_-25.680,-11.42,-25.68,13,6,950.0844135076414,1349.3697024322423,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P202_-11.420_-25.680.png
P203_0.000_-25.680,0.0,-25.68,13,7,1018.7679418001338,1350.4702849633184,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P203_0.000_-25.680.png
P204_11.420_-25.680,11.42,-25.68,13,8,1087.6814494291443,1352.6270910130709,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P204_11.420_-25.680.png
P205_22.840_-25.680,22.84,-25.68,13,9,1155.8449022740779,1354.0915963353953,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P205_22.840_-25.680.png
P206_34.260_-25.680,34.26,-25.68,13,10,1223.7867357973694,1352.5818705499842,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P206_34.260_-25.680.png
P207_45.680_-25.680,45.68,-25.68,13,11,1287.7470158461906,1351.6382559783858,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P207_45.680_-25.680.png
P208_57.100_-25.680,57.1,-25.68,13,12,1354.8628694666288,1347.6213387597684,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P208_57.100_-25.680.png
P209_68.520_-25.680,68.52,-25.68,13,13,1413.3245295858442,1348.8648589863114,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P209_68.520_-25.680.png
P210_79.940_-25.680,79.94,-25.68,13,14,1469.729822581678,1347.2814583921065,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P210_79.940_-25.680.png
P211_-79.940_-29.960,-79.94,-29.96,14,0,579.7971428790435,1378.6002077275677,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P211_-79.940_-29.960.png
P212_-68.520_-29.960,-68.52,-29.96,14,1,634.8200099790367,1386.9827231073184,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P212_-68.520_-29.960.png
P213_-57.100_-29.960,-57.1,-29.96,14,2,694.884120438009,1387.5199512966778,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P213_-57.100_-29.960.png
P214_-45.680_-29.960,-45.68,-29.96,14,3,758.8546195149321,1391.7015705566157,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P214_-45.680_-29.960.png
P215_-34.260_-29.960,-34.26,-29.96,14,4,818.9980262258977,1394.9469407854242,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P215_-34.260_-29.960.png
P216_-22.840_-29.960,-22.84,-29.96,14,5,883.352060786257,1399.6531774033697,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P216_-22.840_-29.960.png
P217_-11.420_-29.960,-11.42,-29.96,14,6,948.832834173793,1398.8044398808233,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P217_-11.420_-29.960.png
P218_0.000_-29.960,0.0,-29.96,14,7,1018.731830786949,1401.1641968806198,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P218_0.000_-29.960.png
P219_11.420_-29.960,11.42,-29.96,14,8,1084.4711536453497,1401.9790932762367,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P219_11.420_-29.960.png
P220_22.840_-29.960,22.84,-29.96,14,9,1150.5689533741315,1401.2991811768327,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P220_22.840_-29.960.png
P221_34.260_-29.960,34.26,-29.96,14,10,1218.5539731009299,1401.8648048067807,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P221_34.260_-29.960.png
P222_45.680_-29.960,45.68,-29.96,14,11,1282.4926932603312,1400.4607591361405,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P222_45.680_-29.960.png
P223_57.100_-29.960,57.1,-29.96,14,12,1347.6092584979435,1402.8393988731589,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P223_57.100_-29.960.png
P224_68.520_-29.960,68.52,-29.96,14,13,1403.9329345250662,1401.4672695709291,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P224_68.520_-29.960.png
P225_79.940_-29.960,79.94,-29.96,14,14,1461.613104588809,1395.1249127906021,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P225_79.940_-29.960.png
